,Apprehension Date,Apprehension State,Apprehension County,Apprehension AOR,Final Program,Final Program Group,Apprehension Method,Apprehension Criminality,Case Status,Case Category,Departed Date,Departure Country,Final Order Yes No,Final Order Date,Birth Date,Birth Year,Citizenship Country,Gender,Apprehension Site Landmark,Alien File Number,EID Case ID,EID Subject ID,Unique Identifier,comparetime,method_cat,approx_age,year,month,day,standardized_date,extracted_state,time_diff,within_24h,county,flag,in_custody_arrest
3850,2024-06-17 08:35:00,north carolina,,atlanta area of responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8G] Expedited Removal - Credible Fear Referral,2024-06-18,MEXICO,YES,2024-06-06,"(b)(6), (b)(7)(C)",2020,MEXICO,Female,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d541581e458fb030fc22a995309d6fe88ff333a4,last_year,"non-custodial, located, traffic check or worksite enforcement",5,2024,6,01,2024-06-01,,,False,mecklenburg county,,n
3851,2025-05-17 13:48:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-06-20,EL SALVADOR,YES,1995-12-07,"(b)(6), (b)(7)(C)",1971,EL SALVADOR,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5563da5e714ea455582720478d3a2ac02fc8693,this_year,"federal, state or local incarceration",54,2025,5,01,2025-05-01,,,False,mecklenburg county,,y
3852,2025-07-17 10:18:32,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[2A] Deportable - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",2000,MEXICO,Male,"rdu general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d560cb0dbef317d89e054af76265bd3f8da0ced2,not in compare range,"federal, state or local incarceration",25,2025,7,01,2025-07-01,,,False,wake county,,y
3853,2025-06-10 19:01:19,north carolina,,atlanta area of responsibility,Non-Detained Docket Control,ICE,Located,3 Other Immigration Violator,ACTIVE,[8F] Expedited Removal,,,NO,,"(b)(6), (b)(7)(C)",1991,BOLIVIA,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d568564a4612d1d1e82711a1dbbdbfc70167a639,this_year,"non-custodial, located, traffic check or worksite enforcement",34,2025,6,01,2025-06-01,,,False,mecklenburg county,,n
3854,2024-10-17 15:21:00,north carolina,,atlanta area of responsibility,287G Program,ICE,287(g) Program,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-11-18,MEXICO,YES,2024-11-06,"(b)(6), (b)(7)(C)",1991,MEXICO,Male,"ccn general area, cabarrus 287g","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5690b09f33e0e204f3dabeffd5552d0156d6bc1,not in compare range,287g,34,2024,10,01,2024-10-01,,,False,cabarrus county,,y
3855,2025-06-02 11:33:04,,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-07-05,MEXICO,YES,2024-10-22,"(b)(6), (b)(7)(C)",1991,MEXICO,Male,sampson county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d579b447e8a22bf40ff9f9b3de8f67e8f82ffebf,this_year,"federal, state or local incarceration",34,2025,6,01,2025-06-01,,,False,sampson county,,y
3856,2025-07-19 10:54:11,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,"(b)(6), (b)(7)(C)",1971,MEXICO,Male,"rdu general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d58b510a2f312add41581bd4d787f26e1a8c99b1,not in compare range,"non-custodial, located, traffic check or worksite enforcement",54,2025,7,01,2025-07-01,,,False,wake county,,n
3857,2025-05-22 13:16:00,north carolina,,atlanta area of responsibility,Non-Detained Docket Control,ICE,Non-Custodial Arrest,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8F] Expedited Removal,2025-07-05,MEXICO,YES,2025-05-22,"(b)(6), (b)(7)(C)",1982,MEXICO,Male,ero charlotte,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d58df5edaaeab7def1ee062d18c3c366885270d9,this_year,"non-custodial, located, traffic check or worksite enforcement",43,2025,5,01,2025-05-01,,,False,mecklenburg county,,n
3858,2025-04-24 13:38:00,north carolina,,atlanta area of responsibility,Non-Detained Docket Control,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",1977,MEXICO,Male,ero charlotte,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5b074f4cd15e1b982b02fb801d804322f81f87f,this_year,"federal, state or local incarceration",48,2025,4,01,2025-04-01,,,False,mecklenburg county,,y
3859,2025-02-14 11:12:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-04-03,GUATEMALA,YES,2022-12-05,"(b)(6), (b)(7)(C)",2004,GUATEMALA,Male,wake county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5b7c734fdb1967096c916e0dbe5b172757a47cc,this_year,"federal, state or local incarceration",21,2025,2,01,2025-02-01,,,False,wake county,,y
3860,2023-09-12 13:22:00,,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,3-Voluntary Departure Confirmed,[3] Deportable - Administratively Final Order,2023-10-18,MEXICO,NO,,"(b)(6), (b)(7)(C)",1982,MEXICO,Male,iredell county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5c97bc45024656efe1eb8db5cf8761774181000,not in compare range,"federal, state or local incarceration",43,2023,9,01,2023-09-01,,,False,iredell county,,y
3861,2025-03-23 07:26:08,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-05-09,MEXICO,YES,2025-04-29,"(b)(6), (b)(7)(C)",1992,MEXICO,Male,davidson county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5deb4ba13cd081c959f574930f8cfc264ea3044,this_year,"federal, state or local incarceration",33,2025,3,01,2025-03-01,,,False,davidson county,,y
3862,2025-01-03 11:24:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-03-06,NICARAGUA,YES,2025-01-17,"(b)(6), (b)(7)(C)",1998,NICARAGUA,Male,"rdu general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5e1d50bb182b2f8af09f9bfa1838c6c84e87e6a,not in compare range,"federal, state or local incarceration",27,2025,1,01,2025-01-01,,,False,wake county,,y
3863,2024-10-10 07:03:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-02-17,MEXICO,YES,2025-02-11,"(b)(6), (b)(7)(C)",1995,MEXICO,Male,union county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5ed2475ca605be53c35ba944df48c02712288d4,not in compare range,"federal, state or local incarceration",30,2024,10,01,2024-10-01,,,False,union county,,y
3864,2025-07-17 13:30:45,north carolina,,atlanta area of responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-07-18,HONDURAS,YES,2022-02-23,"(b)(6), (b)(7)(C)",2016,HONDURAS,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d5ffc25fd9f9c3c4cc8e204643015686ec58b9a0,not in compare range,"non-custodial, located, traffic check or worksite enforcement",9,2025,7,01,2025-07-01,,,False,mecklenburg county,,n
3865,2025-06-21 12:05:06,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-07-08,GUATEMALA,YES,2019-06-12,"(b)(6), (b)(7)(C)",1997,GUATEMALA,Male,wake county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6267d01fc573b9b8edf8d9b859aff20e7511798,this_year,"federal, state or local incarceration",28,2025,6,01,2025-06-01,,,False,wake county,,y
3866,2024-11-01 11:10:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-12-23,MEXICO,YES,2010-08-13,"(b)(6), (b)(7)(C)",1983,MEXICO,Male,butner bop facility,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d62829f837a504cdb9d81ef86de0af18ff54d118,not in compare range,"federal, state or local incarceration",42,2024,11,01,2024-11-01,,,False,granville county,,y
3867,2024-07-26 08:29:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,3-Voluntary Departure Confirmed,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-09-16,MEXICO,NO,,"(b)(6), (b)(7)(C)",1988,MEXICO,Male,"wil general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d62ed7aa9a653af8be776c7e6317f6639c1773b7,not in compare range,"federal, state or local incarceration",37,2024,7,01,2024-07-01,,,False,new hanover county,best guess,y
3868,2025-06-11 16:07:30,north carolina,,atlanta area of responsibility,287G Program,ICE,287(g) Program,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",1998,MEXICO,Male,gaston county jail 287g,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6395cd45a5c07e5bf31e66f4fc01e86c78d8e4d,this_year,287g,27,2025,6,01,2025-06-01,,,False,gaston county,,y
3869,2024-04-03 10:46:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-05-10,GUATEMALA,YES,2024-04-24,"(b)(6), (b)(7)(C)",1999,GUATEMALA,Male,hoke county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d67de9703913fb6a369f729c30ab3f01eb85e15d,last_year,"federal, state or local incarceration",26,2024,4,01,2024-04-01,,,False,hoke county,,y
3870,2024-03-13 15:27:00,north carolina,,atlanta area of responsibility,Alternatives to Detention,ICE,CAP Local Incarceration,3 Other Immigration Violator,ACTIVE,[8A] Excludable / Inadmissible - Hearing Not Commenced,,,NO,,"(b)(6), (b)(7)(C)",1971,COLOMBIA,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d67eee8c1b5c4e8ecacf6ff27ce6ad36941c5ecb,last_year,"federal, state or local incarceration",54,2024,3,01,2024-03-01,,,False,mecklenburg county,,y
3871,2025-06-16 14:25:00,north carolina,,atlanta area of responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,ACTIVE,[8C] Excludable / Inadmissible - Administrative Final Order Issued,,,YES,2025-05-22,"(b)(6), (b)(7)(C)",2001,VIETNAM,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d68313c97bb9f38447b30ccbbe2fca00d11faf42,this_year,"non-custodial, located, traffic check or worksite enforcement",24,2025,6,01,2025-06-01,,,False,mecklenburg county,,n
3872,2025-03-18 11:02:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-05-05,MEXICO,YES,2025-04-24,"(b)(6), (b)(7)(C)",1991,MEXICO,Male,polk county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d691e8f30b890be2d6a0b7f7d672b2adc6a11092,this_year,"federal, state or local incarceration",34,2025,3,01,2025-03-01,,,False,polk county,,y
3873,2023-12-18 09:35:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Federal Incarceration,1 Convicted Criminal,6-Deported/Removed - Deportability,[11] Administrative Deportation / Removal,2024-01-17,MEXICO,YES,2024-01-10,"(b)(6), (b)(7)(C)",1950,MEXICO,Male,butner bop facility,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d698e34b6b25e92f229ac393df9ee681218b3b22,not in compare range,"federal, state or local incarceration",75,2023,12,01,2023-12-01,,,False,granville county,,y
3874,2025-06-16 11:40:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",1968,GUATEMALA,Male,"onslow county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6a22bd29f4b9b385f1c55fa6366928b5c296ed7,this_year,"non-custodial, located, traffic check or worksite enforcement",57,2025,6,01,2025-06-01,,,False,onslow county,,n
3875,2023-09-01 11:46:00,nc,,atlanta area of responsibility,Alternatives to Detention,ICE,CAP Local Incarceration,3 Other Immigration Violator,A-Proceedings Terminated,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",1962,CUBA,Female,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6bdf71d73ffe3b88ff3c08e2f601aa7f65de5bb,not in compare range,"federal, state or local incarceration",63,2023,9,01,2023-09-01,,,False,mecklenburg county,,y
3876,2025-05-16 10:39:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,1 Convicted Criminal,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",1981,EL SALVADOR,Male,"rdu general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6bf4460cefd993003d694ff044dc0534a1615d4,this_year,"non-custodial, located, traffic check or worksite enforcement",44,2025,5,01,2025-05-01,,,False,wake county,,n
3877,2024-03-15 11:22:00,north carolina,,atlanta area of responsibility,Fugitive Operations,ICE,Probation and Parole,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-04-15,MEXICO,YES,2024-04-03,"(b)(6), (b)(7)(C)",1993,MEXICO,Male,"alamance county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6c6602177821256f5e1d5dab3c109d3593bdd1b,last_year,probation and parole,32,2024,3,01,2024-03-01,,,False,alamance county,,y
3878,2024-06-28 11:35:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2024-07-29,MEXICO,YES,2024-04-03,"(b)(6), (b)(7)(C)",1993,MEXICO,Unknown,"rdu general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6c6602177821256f5e1d5dab3c109d3593bdd1b,last_year,"federal, state or local incarceration",32,2024,6,01,2024-06-01,,105 days 00:13:00,False,wake county,,y
3879,2025-02-12 14:10:00,north carolina,,atlanta area of responsibility,Non-Detained Docket Control,ICE,CAP Local Incarceration,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-04-30,NICARAGUA,YES,2022-12-08,"(b)(6), (b)(7)(C)",1982,NICARAGUA,Male,ero charlotte,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6d965c293f2911bdf13bdbe004ff82242c4ccd1,this_year,"federal, state or local incarceration",43,2025,2,01,2025-02-01,,,False,mecklenburg county,,y
3880,2025-04-09 12:21:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2025-05-09,MEXICO,YES,2025-04-28,"(b)(6), (b)(7)(C)",1994,MEXICO,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6de75e773cc82b8d5948bd848e597feea6c3a0c,this_year,"federal, state or local incarceration",31,2025,4,01,2025-04-01,,,False,mecklenburg county,,y
3881,2025-04-25 15:08:02,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-05-09,MEXICO,YES,2007-03-23,"(b)(6), (b)(7)(C)",1981,MEXICO,Male,harnett county fugitive operations,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6ee306bfba4a9f3c010f50ea549a5f59d7f907a,this_year,"federal, state or local incarceration",44,2025,4,01,2025-04-01,,,False,harnett county,,y
3882,2024-09-20 12:58:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-10-14,MEXICO,YES,2019-08-21,"(b)(6), (b)(7)(C)",1994,MEXICO,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d6fe81bde48e77926358b5d3488a2016e9adbb2d,not in compare range,"federal, state or local incarceration",31,2024,9,01,2024-09-01,,,False,mecklenburg county,,y
3883,2025-02-18 18:41:47,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,Non-Custodial Arrest,2 Pending Criminal Charges,6-Deported/Removed - Deportability,[10] Visa Waiver Deportation / Removal,2025-05-19,SWEDEN,YES,2025-02-28,"(b)(6), (b)(7)(C)",1987,SWEDEN,Male,"wil general area, non-specific","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d70f5ed5e2b24d9cce1ecd7c6fd8b897d12b3cbe,this_year,"non-custodial, located, traffic check or worksite enforcement",38,2025,2,01,2025-02-01,,,False,new hanover county,best guess,n
3884,2025-05-09 09:51:42,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,2 Pending Criminal Charges,8-Excluded/Removed - Inadmissibility,[16] Reinstated Final Order,2025-05-18,MEXICO,YES,2016-03-19,"(b)(6), (b)(7)(C)",1989,MEXICO,Male,wake county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d7150eaebf8282c0189a26340eb506b9de25cb88,this_year,"federal, state or local incarceration",36,2025,5,01,2025-05-01,,,False,wake county,,y
3885,2025-05-13 12:35:52,north carolina,,atlanta area of responsibility,Fugitive Operations,ICE,Located,3 Other Immigration Violator,ACTIVE,[8B] Excludable / Inadmissible - Under Adjudication by IJ,,,NO,,"(b)(6), (b)(7)(C)",2003,MAURITANIA,Male,"winston-salem, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d71f95f799fd87310f8de259518334da24ae24a3,this_year,"non-custodial, located, traffic check or worksite enforcement",22,2025,5,01,2025-05-01,,,False,forsyth county,,n
3886,2025-02-07 12:12:00,north carolina,,atlanta area of responsibility,ERO Criminal Alien Program,ICE,CAP Local Incarceration,1 Convicted Criminal,ACTIVE,[16] Reinstated Final Order,,,YES,2025-02-07,"(b)(6), (b)(7)(C)",1984,MEXICO,Male,wilson county jail,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d72032b5477748e063c75cd3a84189fdc2dbb775,this_year,"federal, state or local incarceration",41,2025,2,01,2025-02-01,,,False,wilson county,,y
3887,2023-09-27 09:53:00,north carolina,,atlanta area of responsibility,Fugitive Operations,ICE,Probation and Parole,1 Convicted Criminal,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2023-11-09,GUATEMALA,YES,2023-10-24,"(b)(6), (b)(7)(C)",1989,GUATEMALA,Male,duplin county fugitive operations,"(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d73027ee867991034f680d4043edb23d95fdc547,not in compare range,probation and parole,36,2023,9,01,2023-09-01,,,False,duplin county,,y
3888,2024-10-09 11:42:00,north carolina,,atlanta area of responsibility,Alternatives to Detention,ICE,Non-Custodial Arrest,3 Other Immigration Violator,8-Excluded/Removed - Inadmissibility,[8C] Excludable / Inadmissible - Administrative Final Order Issued,2024-10-10,HONDURAS,YES,2022-04-26,"(b)(6), (b)(7)(C)",2003,HONDURAS,Male,"mecklenburg county, nc","(b)(6), (b)(7)(C)","(b)(6), (b)(7)(C), (b)(7)(E)","(b)(6), (b)(7)(C), (b)(7)(E)",d73762310099835507c573521cb554218b02fad7,not in compare range,"non-custodial, located, traffic check or worksite enforcement",22,2024,10,01,2024-10-01,,,False,mecklenburg county,,n
